Nivel Jerarquico Empleo,Nivel Educativo,Naturaleza Jurídica,Municipio de Nacimiento,Tipo de Nombramiento,Sector Administrativo,Random Forest,Tree,Random Forest (ADMINISTRATIVO),Random Forest (ASESOR),Random Forest (ASISTENCIAL),Random Forest (AUXILIAR),Random Forest (CONTROLADOR DE TRÁNSITO AÉREO),Random Forest (DIRECTIVO),Random Forest (DIRECTIVO DOCENTE),Random Forest (DOCENTE),Random Forest (EJECUTIVO),Random Forest (ESPECIALISTA),Random Forest (INSPECTOR DE SEGURIDAD AÉREA),Random Forest (NO APLICA),Random Forest (OPERATIVO),Random Forest (ORIENTADOR DE DEFENSA O ESPÍRITU),Random Forest (PERSONERO),Random Forest (PROFESIONAL),Random Forest (PROFESIONAL ESPECIALIZADO),Random Forest (PROFESOR TITULAR),Random Forest (PROFESOR UNIVERSITARIO),Random Forest (SECRETARIOS),Random Forest (TRABAJADOR OFICIAL),Random Forest (TÉCNICO),Tree (ADMINISTRATIVO),Tree (ASESOR),Tree (ASISTENCIAL),Tree (AUXILIAR),Tree (CONTROLADOR DE TRÁNSITO AÉREO),Tree (DIRECTIVO),Tree (DIRECTIVO DOCENTE),Tree (DOCENTE),Tree (EJECUTIVO),Tree (ESPECIALISTA),Tree (INSPECTOR DE SEGURIDAD AÉREA),Tree (NO APLICA),Tree (OPERATIVO),Tree (ORIENTADOR DE DEFENSA O ESPÍRITU),Tree (PERSONERO),Tree (PROFESIONAL),Tree (PROFESIONAL ESPECIALIZADO),Tree (PROFESOR TITULAR),Tree (PROFESOR UNIVERSITARIO),Tree (SECRETARIOS),Tree (TRABAJADOR OFICIAL),Tree (TÉCNICO),Fold,Nivel Entidad,Meses de Experiencia Independiente,Orden,valor total experiencia (Meses)
PROFESIONAL,POSTGRADO,ENTE UNIVERSITARIO AUTÓNOMO,MONTERREY,LIBRE NOMBRAMIENTO Y REMOCIÓN,RELACIONES EXTERIORES,PROFESIONAL,PROFESIONAL,0,0.187063,0,0,0,0.235476,0,0,0,0,0,0,0,0,0,0.57746,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.1,10,CENTRAL,0,NACIONAL,235
PROFESIONAL,POSTGRADO,CONTRALORÍA DEPARTAMENTAL,VILLAVICENCIO,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,DIRECTIVO,DIRECTIVO,0,0,0.07,0,0,0.543074,0,0,0,0,0,0,0,0,0,0.386926,0,0,0,0,0,0,0,0,0.166667,0,0,0.5,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,10,NO APLICA,0,NACIONAL,234
TÉCNICO,POSTGRADO,ALCALDÍA,DUITAMA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,TÉCNICO,PROFESIONAL,0,0.165675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40869,0,0,0,0,0,0.425635,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0.428571,10,CENTRAL,0,NACIONAL,215
ASISTENCIAL,PREGRADO,MINISTERIO,BOGOTA,PROVISIONAL,MINAS Y ENERGÍA,PROFESIONAL,PROFESIONAL,0,0,0.112222,0,0,0.025,0,0,0,0,0,0.338333,0,0.025,0,0.348333,0,0,0,0,0,0.151111,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.4,0,0,0,0,0,0.2,10,NO APLICA,0,NACIONAL,548
DIRECTIVO,POSTGRADO,ALCALDÍA,LA BELLEZA,PROVISIONAL,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0.195119,0,0,0,0.184286,0,0,0,0,0,0,0,0,0,0.474405,0,0,0,0,0,0.14619,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,10,DESCENTRALIZADO,0,TERRITORIAL,169
PROFESIONAL,POSTGRADO,CONTRALORÍA GENERAL DE LA REPÚBLICA,MANIZALES,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.04,0,0,0.0533333,0,0,0,0,0.0666667,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,10,DESCENTRALIZADO,0,NACIONAL,593
PROFESIONAL,PREGRADO,CONTRALORÍA MUNICIPAL,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.283333,0,0,0,0,0,0,0,0,0,0.716667,0,0,0,0,0,0,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0.692308,0,0,0,0,0,0.230769,10,DESCENTRALIZADO,0,NACIONAL,355
ASISTENCIAL,POSTGRADO,GOBERNACIÓN,VALPARAISO,PERIODO PRUEBA,DEFENSA,PROFESIONAL,PROFESIONAL,0,0,0.38,0,0,0.128333,0,0,0,0,0,0,0,0,0,0.491667,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,10,DESCENTRALIZADO,0,TERRITORIAL,509
DIRECTIVO,PREGRADO,GOBERNACIÓN,SAN AGUSTIN,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,439
PROFESIONAL,POSTGRADO,ALCALDÍA,BOGOTA,ESCALAFONADO EN CARRERA,MINAS Y ENERGÍA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900714,0,0,0,0,0,0.0992857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,10,DESCENTRALIZADO,0,NACIONAL,299
ASESOR,POSTGRADO,ESTABLECIMIENTO PÚBLICO,POPAYAN,ESCALAFONADO EN CARRERA,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.318333,0,0,0,0,0,0,0,0,0,0.571667,0,0,0,0,0,0.11,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0.142857,10,DESCENTRALIZADO,0,TERRITORIAL,625
TÉCNICO,POSTGRADO,MINISTERIO,ANSERMA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.0166667,0,0,0.116667,0,0,0,0,0,0,0,0,0,0.866667,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.333333,10,CENTRAL,0,TERRITORIAL,477
PROFESIONAL,PREGRADO,ALCALDÍA,MANIZALES,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,10,CENTRAL,0,TERRITORIAL,550
PROFESIONAL,POSTGRADO,ALCALDÍA,CAMPOHERMOSO,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,ASISTENCIAL,0,0.347619,0.117857,0,0,0.1,0,0,0,0,0,0,0,0.025,0,0.409524,0,0,0,0,0,0,0,0.166667,0.333333,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,10,DESCENTRALIZADO,0,NACIONAL,955
PROFESIONAL,POSTGRADO,EMPRESA SOCIAL DEL ESTADO,BARRANCABERMEJA,INCORPORACIÓN,CULTURA,ASISTENCIAL,PROFESIONAL,0,0.0166667,0.382143,0,0,0.116667,0,0,0,0,0,0,0,0.0333333,0,0.0916667,0,0,0,0,0,0.359524,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,10,CENTRAL,0,NACIONAL,509
TÉCNICO,PREGRADO,ALCALDÍA,EL CALVARIO,PROVISIONAL,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0,0.156667,0,0,0,0,0,0,0,0,0,0,0,0,0.843333,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,10,DESCENTRALIZADO,0,NACIONAL,367
ASISTENCIAL,BASICA SECUNDARIA,ALCALDÍA,ARMENIA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.4525,0,0,0,0,0,0,0,0,0,0.5475,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,10,NO APLICA,0,TERRITORIAL,190
PROFESIONAL,PREGRADO,GOBERNACIÓN,DUITAMA,ESCALAFONADO EN CARRERA,EDUCACIÓN,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,NO APLICA,0,NACIONAL,186
PROFESIONAL,PREGRADO,ALCALDÍA,BOGOTA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.045,0,0.6,0,0,0,0,0,0.115,0,0,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,103
PROFESIONAL,PREGRADO,MINISTERIO,IBAGUE,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,DIRECTIVO,PROFESIONAL,0,0,0,0,0,0.577468,0,0,0,0,0,0.025,0,0,0,0.397532,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,10,DESCENTRALIZADO,0,NACIONAL,701
ASISTENCIAL,POSTGRADO,ALCALDÍA,HOBO,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.112222,0,0,0.025,0,0,0,0,0,0.338333,0,0.025,0,0.348333,0,0,0,0,0,0.151111,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.4,0,0,0,0,0,0.2,10,NO APLICA,0,NACIONAL,548
ASISTENCIAL,PREGRADO,ALCALDÍA,CAROLINA,ESCALAFONADO EN CARRERA,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.302738,0,0,0,0,0,0,0,0,0,0.680595,0,0,0,0,0,0.0166667,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.166667,10,CENTRAL,0,TERRITORIAL,193
PROFESIONAL,PREGRADO,ALCALDÍA,MEDELLIN,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,DIRECTIVO,PROFESIONAL,0,0,0.221667,0,0,0.466667,0,0,0,0,0,0,0,0,0,0.311667,0,0,0,0,0,0,0,0,0.333333,0,0,0.166667,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,NO APLICA,0,TERRITORIAL,103
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,IBAGUE,PROVISIONAL,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,PROFESIONAL,0,0.145,0,0,0,0,0,0,0.146667,0,0,0,0,0,0,0.708333,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,437
PROFESIONAL,POSTGRADO,GOBERNACIÓN,BOGOTA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500833,0,0,0,0,0,0.499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.4,10,CENTRAL,0,NACIONAL,297
DIRECTIVO,POSTGRADO,ESTABLECIMIENTO PÚBLICO,CALI,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.26544,0.201962,0,0,0,0,0,0,0,0,0,0,0.164297,0,0.348301,0,0,0,0,0,0.02,0,0.111111,0.111111,0,0,0,0,0,0,0,0,0,0,0.111111,0,0.555556,0,0,0,0,0,0.111111,10,NO APLICA,0,NACIONAL,269
PROFESIONAL,POSTGRADO,ESPECIAL,BETANIA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0333333,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.586667,0,0,0,0,0,0.33,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.333333,10,DESCENTRALIZADO,0,NACIONAL,101
PROFESIONAL,POSTGRADO,DEPARTAMENTO ADMINISTRATIVO,BOGOTA,ESCALAFONADO EN CARRERA,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,PROFESIONAL,0,0.225238,0,0,0,0.217619,0,0,0,0,0,0,0,0,0,0.370238,0,0,0,0,0,0.186905,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,10,CENTRAL,0,NACIONAL,142
PROFESIONAL,BASICA SECUNDARIA,PERSONERÍA MUNICIPAL,PIJAO,LIBRE NOMBRAMIENTO Y REMOCIÓN,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,PROFESIONAL,0,0,0.0616667,0,0,0.154286,0,0,0,0,0,0,0,0,0,0.639683,0,0,0,0,0,0.144365,0,0,0.111111,0,0,0.111111,0,0,0,0,0,0,0,0,0,0.555556,0,0,0,0,0,0.222222,10,DESCENTRALIZADO,0,TERRITORIAL,382
ASESOR,PREGRADO,ESPECIAL,CALI,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.0966667,0,0,0,0,0,0,0,0,0,0.772222,0,0,0,0,0,0.131111,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.615385,0,0,0,0,0,0.230769,10,CENTRAL,0,NACIONAL,227
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,MEDELLIN,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,10,DESCENTRALIZADO,0,TERRITORIAL,251
ASISTENCIAL,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ACEVEDO,PROVISIONAL,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0,0.140952,0,0,0.304603,0,0,0,0,0,0,0,0,0,0.554444,0,0,0,0,0,0,0,0,0.125,0,0,0.375,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,CENTRAL,0,TERRITORIAL,139
DIRECTIVO,POSTGRADO,INSTITUTO CIENTÍFICO Y TECNOLÓGICO,JARDIN,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.349405,0,0,0,0,0,0,0,0,0,0,0,0,0.351786,0,0,0,0,0,0.29881,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0.285714,10,CENTRAL,0,TERRITORIAL,94
TÉCNICO,POSTGRADO,ALCALDÍA,GUAITARILLA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,PROFESIONAL,PROFESIONAL,0,0.27298,0,0,0,0.0632576,0,0,0,0,0,0,0,0.102828,0,0.560934,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.6,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,193
ORIENTADOR DE DEFENSA O ESPÍRITU,POSTGRADO,ALCALDÍA,CARTAGENA,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0990152,0,0,0,0,0,0,0,0,0,0,0,0.202626,0,0.698359,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.75,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,248
DIRECTIVO,POSTGRADO,ALCALDÍA,RESTREPO,PERIODO FIJO,"AGROPECUARIO, PESQUERO Y DE DESARROLLO RURAL",PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,NO APLICA,0,TERRITORIAL,628
PROFESIONAL,POSTGRADO,ENTE UNIVERSITARIO AUTÓNOMO,CARTAGENA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983333,0,0,0,0,0,0.0166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.2,10,DESCENTRALIZADO,0,NACIONAL,165
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,BUCARAMANGA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.206667,0,0,0.025,0,0,0,0,0,0,0,0,0,0.668333,0,0,0,0,0,0.1,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.333333,10,NO APLICA,0,TERRITORIAL,435
PROFESIONAL,PREGRADO,ÓRGANO AUTÓNOMO,LIBANO,TEMPORAL,RELACIONES EXTERIORES,PROFESIONAL,PROFESIONAL,0,0.301667,0,0,0,0.103333,0,0,0,0,0,0,0,0,0,0.575,0,0,0,0,0,0.02,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.166667,10,NO APLICA,0,NACIONAL,215
PROFESIONAL,PREGRADO,ALCALDÍA,BOGOTA,ESCALAFONADO EN CARRERA,HACIENDA Y CRÉDITO PÚBLICO,PROFESIONAL,PROFESIONAL,0,0.0872711,0,0,0,0.133275,0,0,0,0,0,0,0,0,0,0.483866,0,0,0,0,0,0.295588,0,0.0625,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0.25,10,DESCENTRALIZADO,0,NACIONAL,232
TÉCNICO,POSTGRADO,ALCALDÍA,BOGOTA,ESCALAFONADO EN CARRERA,SALUD Y PROTECCIÓN SOCIAL,TÉCNICO,TÉCNICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.326667,0,0,0,0,0,0.623333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,10,NO APLICA,0,NACIONAL,679
PROFESIONAL,POSTGRADO,DEPARTAMENTO ADMINISTRATIVO,RESTREPO,PROVISIONAL,NO APLICA,PROFESIONAL,DIRECTIVO,0,0,0.05,0,0,0.203333,0,0,0,0,0,0,0,0,0,0.668333,0,0,0,0,0,0.0783333,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,10,DESCENTRALIZADO,0,TERRITORIAL,130
PROFESIONAL,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,TIMANA,PROVISIONAL,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,TÉCNICO,PROFESIONAL,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378571,0,0,0,0,0,0.592857,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0.25,10,CENTRAL,0,NACIONAL,486
TÉCNICO,POSTGRADO,ALCALDÍA,BOGOTA,ESCALAFONADO EN CARRERA,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,PROFESIONAL,DIRECTIVO,0,0,0,0,0,0.356905,0,0,0,0,0,0,0,0,0,0.438333,0,0,0,0,0,0.204762,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,10,CENTRAL,0,TERRITORIAL,418
PROFESIONAL,POSTGRADO,ALCALDÍA,ARMENIA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.131071,0.302738,0,0,0,0,0,0,0,0,0,0,0,0,0.56619,0,0,0,0,0,0,0,0.111111,0.111111,0,0,0,0,0,0,0,0,0.111111,0,0,0,0.666667,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,182
ASISTENCIAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,PAYA,LIBRE NOMBRAMIENTO Y REMOCIÓN,DEFENSA,PROFESIONAL,PROFESIONAL,0,0,0.295,0,0,0.05,0,0,0,0,0,0,0,0,0,0.3725,0,0,0,0,0,0.2825,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0.285714,10,CENTRAL,0,TERRITORIAL,458
PROFESIONAL,PREGRADO,ALCALDÍA,ESPINAL,PROVISIONAL,ESTADÍSTICAS,DIRECTIVO,PROFESIONAL,0,0.0166667,0,0,0,0.552381,0,0,0,0,0,0,0,0,0,0.430952,0,0,0,0,0,0,0,0,0,0,0,0.363636,0,0,0,0,0,0,0,0,0,0.545455,0,0,0,0,0,0.0909091,10,DESCENTRALIZADO,0,TERRITORIAL,264
PROFESIONAL,POSTGRADO,ALCALDÍA,SOMONDOCO,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0333333,0.0166667,0,0,0.448214,0,0,0,0,0,0,0,0,0,0.501786,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,10,CENTRAL,0,TERRITORIAL,333
PROFESIONAL,POSTGRADO,MINISTERIO,SILVANIA,LIBRE NOMBRAMIENTO Y REMOCIÓN,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.147143,0.102857,0,0,0,0,0,0,0,0,0,0,0,0,0.696667,0,0,0,0,0,0.0533333,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,10,CENTRAL,0,NACIONAL,772
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,VERSALLES,PROVISIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.226944,0,0,0,0,0,0,0,0,0,0.756389,0,0,0,0,0,0.0166667,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,10,DESCENTRALIZADO,0,TERRITORIAL,243
TÉCNICO,POSTGRADO,ESPECIAL,IBAGUE,PROVISIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,PROFESIONAL,TÉCNICO,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.5,10,CENTRAL,0,NACIONAL,440
PROFESIONAL,POSTGRADO,FISCALÍA GENERAL DE LA NACIÓN,MEDELLIN,PROVISIONAL,TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,PROFESIONAL,PROFESIONAL,0,0,0.025,0,0,0.141667,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,260
PROFESIONAL,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,PASTO,PROVISIONAL,NO APLICA,TÉCNICO,PROFESIONAL,0,0,0.105952,0,0,0,0,0,0,0,0,0,0,0,0,0.34119,0,0,0,0,0,0.552857,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0.25,10,CENTRAL,0,NACIONAL,213
PROFESIONAL,POSTGRADO,ESTABLECIMIENTO PÚBLICO,GUADALAJARA DE BUGA,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0,0,0,0.365238,0,0,0,0,0,0,0,0.0285714,0,0.57619,0,0,0,0,0,0.03,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0.625,0,0,0,0,0,0.125,10,CENTRAL,0,NACIONAL,116
PROFESIONAL,PREGRADO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,SAN MARTIN DE LOBA,ESCALAFONADO EN CARRERA,NO APLICA,ASISTENCIAL,ASESOR,0,0.392143,0.42119,0,0,0.025,0,0,0,0,0,0.0333333,0,0,0,0.111667,0,0,0,0,0,0.0166667,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,10,CENTRAL,0,TERRITORIAL,33
NO APLICA,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,BOGOTA,PROVISIONAL,NO APLICA,ASISTENCIAL,PROFESIONAL,0,0.0535714,0.357857,0,0,0,0,0,0,0,0,0,0,0,0,0.285952,0,0,0,0,0,0.302619,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0.142857,0,0.428571,0,0,0,0,0,0.142857,10,DESCENTRALIZADO,0,NACIONAL,472
DIRECTIVO,POSTGRADO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ANSERMANUEVO,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.0333333,0.0166667,0,0,0.448214,0,0,0,0,0,0,0,0,0,0.501786,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,10,CENTRAL,0,TERRITORIAL,333
PROFESIONAL,POSTGRADO,ALCALDÍA,POPAYAN,ESCALAFONADO EN CARRERA,NO APLICA,PROFESIONAL,PROFESIONAL,0,0,0.269167,0,0,0,0,0,0,0,0,0,0,0,0,0.730833,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,10,DESCENTRALIZADO,0,NACIONAL,366
ORIENTADOR DE DEFENSA O ESPÍRITU,POSTGRADO,ESPECIAL,BUCARAMANGA,PERIODO FIJO,INCLUSIÓN SOCIAL Y RECONCILIACIÓN,TÉCNICO,ORIENTADOR DE DEFENSA O ESPÍRITU,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.236667,0,0.328333,0,0,0,0,0,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0.2,10,CENTRAL,0,NACIONAL,102
PROFESIONAL,POSTGRADO,ENTE UNIVERSITARIO AUTÓNOMO,IPIALES,PROVISIONAL,NO APLICA,PROFESIONAL,PROFESIONAL,0,0.251587,0,0,0,0.0998413,0,0,0,0,0,0.0911111,0,0,0,0.55746,0,0,0,0,0,0,0,0.142857,0,0,0,0.142857,0,0,0,0,0,0.142857,0,0,0,0.571429,0,0,0,0,0,0,10,CENTRAL,0,NACIONAL,268
